reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
47cc62f6-39e5-4282-ac9d-daf899d94c0b,Syukron Saefudin,https://play-lh.googleusercontent.com/a/ACg8ocKaEilzEIvURvln7YFQdcWHE7hOaLbUEQy7rtohLlPK1KjbOA=mo,eror melulu pusing gua,1,0,2.91.0,2025-12-13 07:37:37,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-12-13 07:57:01,2.91.0
376aed67-0232-4af9-a92b-e181975fe6b5,PRIMA HAKSORO,https://play-lh.googleusercontent.com/a/ACg8ocIq3DpM8uerF0Zo9zdLBO2uZ5IY1vp47RnrAnHUfIRBmCOjNQ=mo,bunga deposito turun dan ada biaya administrasi bulanan padahal enggak enggak punya kartu debit,1,0,2.91.0,2025-12-13 07:26:30,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-12-13 07:57:33,2.91.0
836bab43-1bbf-4fa4-a1d1-cd930f48ad98,Widya Nur aulia,https://play-lh.googleusercontent.com/a-/ALV-UjXsBcj9NFzpSj32noEcsQegFDTbML68t7n_4iyaL8fqixaz8ubEBA,"ini knp brimo skrng jdi bermasalah tdk bisa login padahal sdah 4x dtang ke bank BRI langsung buat urus biar bisa login TPI malah tetap ga bisa..padahal sy pake brimo sdah lama kurang lebih 3-4 THN padahal email dan password di hafal tapi tetap minta KTP,,KTP sdah ad TPI tetap TDK bisa login hadehhh capek 4x ke bank buat urus itu TPI ga bisa2 login bahkan cs bank pun tdk bisa bantu",2,0,2.91.0,2025-12-13 06:18:08,"Hai Sobat BRI, mohon maaf atas kendala aplikasi BRImo yang dialami. Agar hal ini dapat kami tindak lanjuti, mohon disampaikan detail keterangan atau respons yang tampil melalui email callbri@bri.co.id. Tks~Vani",2025-12-13 06:32:46,2.91.0
14b8c224-4fba-43ea-aade-752264570367,Dewi Winarsih,https://play-lh.googleusercontent.com/a/ACg8ocI9vfNOH3EEumKucjw-46KvX895OIX34ysxLMuSnQ86lxjfKw=mo,bagus tidak lemot,1,0,2.91.0,2025-12-13 06:08:27,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Vani",2025-12-13 06:34:30,2.91.0
f762c054-d93a-4094-bbe7-858466a44734,Dion Andriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVTNKBnGSXpG6VaWOG3Qo-Kwra3PMUI-_XTbD9X6U3fX2C1KyHD,Makin sering eror ini aplikasi,1,0,2.91.0,2025-12-13 03:07:20,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-13 04:42:24,2.91.0
26b526aa-78f9-49c6-82f5-fb0f4e1fa724,Septi Rahma,https://play-lh.googleusercontent.com/a/ACg8ocJ2Md6WOMLd_UuCIEK-ZaF_UPgeGzn3DqLGZolMsD2ncx-4Ig=mo,ett aplikasi jelek ini duit gw ilang 200rb disini TF gagal tpi duit ilang.,1,0,2.91.0,2025-12-13 01:05:14,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-13 04:41:43,2.91.0
5196bb73-424c-4199-b7ca-1bae6ec28dd2,Mamank Kimbek,https://play-lh.googleusercontent.com/a-/ALV-UjVDxka6xC5sYRp72IwQcqB15DVHomQAi6vZqXlsf-Vt6dshQRbN,Lelet Uangnya lama masuk. mau ngirim uang aja Dipersulit. sering kali mau tf ke dana tidak tersedia terus,1,0,,2025-12-12 23:24:42,"Hai, Sobat BRI. Mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Erza",2024-11-15 04:59:25,
e08a1ba9-ce2a-4dbe-9102-e3a84b294676,Greshnik YT,https://play-lh.googleusercontent.com/a-/ALV-UjVpr9sfTgc7Ye9AKYFrmV26BR_yiNFeNhECbj7JDxEjUZZqkjaJ,"Makin aneh aja, Gak bisa login, pas login minta verifikasi kedipan mata, Ampe sakit nih mata cuma buat itu doang, ujung² nya malah gak bisaaaaa",1,0,,2025-12-12 23:08:02,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-13 04:49:57,
c89488b6-e896-4379-ab56-bdee8d001b2c,Zahra Putri,https://play-lh.googleusercontent.com/a-/ALV-UjVhwmqticTCT_IeliLnBafjaRu2g7AILgSgNbwablnXPTuISpoUZg,sering error ketika ingin mentranfer,2,0,2.91.0,2025-12-12 21:35:00,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-12 22:38:39,2.91.0
9ac52b60-828a-4632-b4dc-b1a3ac875c69,Farit Laelatul,https://play-lh.googleusercontent.com/a/ACg8ocI_qotdVlUxr0GtKIX1oBqwTnPECDjCr7tYF4360gnGXBegYA=mo,gabisa tf ke dana,1,0,2.91.0,2025-12-12 21:12:20,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-12 22:39:17,2.91.0
e1a87b35-f62b-42dc-a71a-ce69127d2172,Erlyputri Motor,https://play-lh.googleusercontent.com/a/ACg8ocJH-tFYEpYx2uXjb1vlV1rgeVgl7jAcq9XgDv3knqrsJarnbA=mo,baik,1,0,2.91.0,2025-12-12 20:45:27,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-12 22:38:44,2.91.0
3f5e52f6-6723-4fe7-8b21-841a8bf84501,Rido,https://play-lh.googleusercontent.com/a/ACg8ocKJseiQHOtwEPdI4ALrcTr9qAekMq7bqttR0fa-dlVk7xBG8Q=mo,jangan pake bri pelayanan buruk,1,0,2.91.0,2025-12-12 20:03:44,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-12 22:25:23,2.91.0
825db8d8-7d42-4216-bf30-aef522894e35,Syafi'i 25,https://play-lh.googleusercontent.com/a-/ALV-UjVfSoOaMGDrAQLMcPGZiph13aOY-sxAwhhR31-QTPLaXC_bsqT1,tranfer tiap malam gk bisa bagus bca,1,0,2.91.0,2025-12-12 20:02:45,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-12 22:25:00,2.91.0
9d6c36e4-0c6f-4c57-8f70-80eebf91afcc,Awalludin Udin,https://play-lh.googleusercontent.com/a-/ALV-UjXwPb7kCz1SVsN99B3RQjuyNyqKPgnueV7cX_8Cx7mfGhPGhBF_,jaringan bagus di bilang gak ada jaringan..,1,0,2.91.0,2025-12-12 19:49:48,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Bowo",2025-12-12 22:25:42,2.91.0
1400ffec-aaf2-4071-a9c5-5eca2209a67d,Andry Sujandy,https://play-lh.googleusercontent.com/a/ACg8ocJ1l37TNKUfJajnaHVISCYhBVtTSENCukdN5VUecoLFRjJvYw=mo,knapa sekarang login brimo agak susah ya sya dari kemarin ferifikasi wajah gagal terus😭,1,0,2.91.0,2025-12-12 19:31:49,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Geral",2025-12-12 22:12:53,2.91.0
a5740bf1-db0a-40f4-9185-47bf0023dccc,Tahara Delivia,https://play-lh.googleusercontent.com/a-/ALV-UjWJ1pFy1ytTtfPY_IfPvMzeP-SW2Lmn0zPmwFSKRvaxEYRtIWuF,"aplikasi nya ribet, masa gagal 1 kali transaksi langsung bilang ""anda terlalu banyak permintaan untuk hari ini"" apaandeh. kaya harus berbayar aplikasinya. terus harus berlangganan dulu baru bisa dapat banyak permintaan?",1,0,2.91.0,2025-12-12 19:31:45,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Geral",2025-12-12 22:20:11,2.91.0
9b699050-4b6a-4540-8b62-7198aa204420,Alwi Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocITs5nk3x16_O5ZkFRIXFdZKvMeumSMZZ-oDxo8zHMl9dF8aQ=mo,login nya jadi rudet verifikasi ktp selfie jaringan bagus tapi loding terus,1,0,,2025-12-12 19:19:47,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Geral",2025-12-12 22:13:02,
2e497e40-c867-4802-97b2-926def3f9c4e,MandadaRh.,https://play-lh.googleusercontent.com/a-/ALV-UjVZ9zbeE-psAWr4ykwaISnddWl_U3jljXLEIHaNQ0qCdaxUogSR,"sudah 1 minggu ini apk brimo selalu crash saat mau dibuka ta coba buat pengaturan izin tetep gabisa, tolong solusinya biar bisa dibuka lagi",2,0,2.91.0,2025-12-12 19:10:27,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Geral",2025-12-12 22:20:41,2.91.0
2c1a5779-2a0a-4cff-a512-d33ac094c289,Maturi Cah'em,https://play-lh.googleusercontent.com/a-/ALV-UjWH7s7F3l8EniPfwMe8U3Dn8K_jxm5Myj5VIK8PzStDAvz3YFs,"punya saya ko gx bisa dibuka... rincian,a apl ini memiliki bug... begitu.. kenapa ya",2,0,2.91.0,2025-12-12 18:01:56,"Terima kasih sudah menggunakan aplikasi BRImo, jangan lupa menggunakan fitur menarik lainnya yang memudahkan Sobat BRI dalam bertransaksi. Tks~Oris",2024-01-06 20:58:38,2.91.0
5d06746f-51c4-4d37-8f2f-b46892d55d60,Raden Rosyadi,https://play-lh.googleusercontent.com/a/ACg8ocIVSmhYaRHPXAkGvJVrBXXZGhauSXEy5NK-EPUdTPzGFLC-Gg=mo,"Aplikasi sering eror, gatau kenapa, kacau Brimo",1,0,,2025-12-12 16:59:00,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Kami sarankan melakukan clear cache pada pengaturan ponsel yang digunakan. Apabila masih mengalami kendala, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Risa",2025-12-12 17:32:26,
ae219aac-fdf2-407d-bc78-5944f539ca86,Jordi Ansyah,https://play-lh.googleusercontent.com/a/ACg8ocLhLkrw5rOEcTgRDmpJAl1rngmy_iy_-5gWQBRvczGW7E3EFg=mo,"kenapa selalu salah pas verifikasi wajah? padahal udah bener"" teliti pas dikamera nya, perasaan dulu ga se ribet ini, apa krna beda muka di ktp? tolong lh ktp saya udah lama udah agk burem jadi wajar klo beda dikit",2,0,2.91.0,2025-12-12 16:41:13,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Guna pengcekan, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Risa",2025-12-12 17:22:24,2.91.0
7bec2aa7-87b2-4af2-a9ce-20e7c3c6bc04,veteran 1991,https://play-lh.googleusercontent.com/a/ACg8ocIawJymxTEvil1nYieU7DCkRSUoMjfO7oJylbgj-D4bxtddgQ=mo,gagal buat pin. code ladcs,2,0,,2025-12-12 16:20:20,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Guna pengecekan, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Risa",2025-12-12 16:46:55,
aa77545e-8595-4fa5-9780-d1973c0234d2,Reza Wahyu Pebrianoor,https://play-lh.googleusercontent.com/a-/ALV-UjV80VfdDSsP9LpXo-yE8P673kpFiO29lN7PwXXvpOFTd3VattGJ,"Complaint ke Call center , email tidak feedback dan Progres, WA CS Tidak ada feedback yg memuaskan kendala aplikasi benahi dulu sistem anda jika sudah membaik akan saya naikkan kembali Bintangnya",1,0,2.91.0,2025-12-12 15:37:50,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Guna tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Harvin",2025-12-12 16:17:44,2.91.0
9e5040ec-5ab5-4f52-a65c-3c8a197ae897,Alchemy Of souls2,https://play-lh.googleusercontent.com/a-/ALV-UjU0h2rwHUtuwDjTh4I59a-B_2_Z0ScspN4nFLBZC5SNOUyhSJg,"sekarang kok ga bisa di screenshot ya, katanya dilarang aplikasi, padahal butuh bgt buat bukti tf",1,0,2.89.0,2025-12-12 15:23:57,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Guna informasi lebih lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Risa",2025-12-12 15:52:39,2.89.0
0797ca40-548e-497b-8cab-d04ab7cac0aa,Haidir Topan,https://play-lh.googleusercontent.com/a/ACg8ocJ-36RHvFUKE8wOlhpz1NSKT-khZyGu6Xv5a6-67MXQQfxZ=mo,metode saat ini tidak bs gmn coba orang transfer KL kyk gitu trus,1,0,2.91.0,2025-12-12 15:19:59,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Yoga",2025-12-10 21:26:10,2.91.0
aac2d7e0-bc65-4851-a778-f8e87146aeea,peeps stillalive,https://play-lh.googleusercontent.com/a-/ALV-UjUGdyYnaTK3FP_Vc-SfscZ90JdfpSmXrPFdzVhDKvGZURZudOgF,makin ga jelas brimo mau login aja di persulit!! verif wajah berkali kali gagal gajelas bgt,1,0,2.38.0,2025-12-12 14:59:32,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Luis",2025-12-08 05:02:20,2.38.0
5be3c549-6734-4a95-95c4-d5cad7319d50,Andi Kaya,https://play-lh.googleusercontent.com/a/ACg8ocJftvJuhMAGP7U4DUcgb48_BRYAXNZoygKjaPX8R5xP6Vq2rg=mo,kenpa ya kok sllu gk bisa buat tf ke dana .jika udah skli gk bisa sllu gk bisa,1,0,2.91.0,2025-12-12 14:50:35,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Guna pengecekan, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Risa",2025-12-12 15:08:45,2.91.0
2b3636e7-e836-40ac-a926-9a876267f438,Regen Mutahang,https://play-lh.googleusercontent.com/a/ACg8ocJn67y-Nt1cOiRN9GPWj8ifC4QMcCxxyKtdJJy8RxAq-APRgw=mo,Aplikasi jelek sudah scan KTP asli di bilang KTP tidak valid.,1,0,,2025-12-12 14:13:33,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-12-12 14:39:37,
a3e5df62-bf85-41f7-8572-65290b7c0589,Hary Hary98,https://play-lh.googleusercontent.com/a/ACg8ocLF1LDZAiBZOutvkG-dXGms55D9v1u6aZu05blUSBYmReiciMHk=mo,layanan paling buruk,1,0,2.91.0,2025-12-12 14:07:06,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-12-12 14:40:03,2.91.0
240abfef-653c-45d8-9c52-985e1a403fe4,DIKA ARIF SIHOMBING,https://play-lh.googleusercontent.com/a/ACg8ocJrBEq2y7dBNaTdwsT6F0Hs8CLMuFLHznDiFKKQ3kPlBPdpjaw=mo,"aneh x kadang kalok tranfer gagal bisa ilang uang malah ke transfer. padahal katanya gagal ,lewat dua hari uang yg di transfer gagal malah hilng direkening",1,0,2.91.0,2025-12-12 12:42:13,"Hai Sobat BRI, mohon maaf atas transfer yang dialami. Guna tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Risa",2025-12-12 13:16:11,2.91.0
6fe9aad0-087e-4915-a0c2-629a6dc45d28,Dila Novita,https://play-lh.googleusercontent.com/a-/ALV-UjUOkAs0rDENeq-xOJqH3R21a7SUlJRHZrl0O9yZeQfkh_BPDKjK,"saya mau masuk akun saya di hp lain kenapa di persulit sampai berkali2 pula verifikasi nya, udah masuk pun tetap di suruh ulang lagi dari awal.parah",1,0,2.91.0,2025-12-12 12:31:05,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Guna tindak lanjut, mohon kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Vani",2025-12-12 12:48:09,2.91.0
646df9b1-c897-45cd-a84b-703641b59f25,Yeira G.J,https://play-lh.googleusercontent.com/a/ACg8ocLKN4DrJPJyrlKBCvTOSVzXH9yKIpmXnxJXyEGUdl6vHMUJ=mo,"lupa password, mau verifikasi email aja susah nya minta ampun..sudah beberapa kali kirim ulang,tp GK kirim juga kode otp nya.. males banget pakai BRI dari dulu kalau bukan di suruh dari perusahaan.lemotttt BRI",1,0,2.91.0,2025-12-12 12:30:42,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Kode OTP akan dikirimkan melalui email terdaftar. Sobat BRI dapat mengulangi beberapa waktu ke depan dan pastikan pengecekan pada menu Inbox, Spam, Promotion, dan Social. Guna tindak lanjut, mohon kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Vani",2025-12-12 12:47:02,2.91.0
833d435e-6121-4ed7-973d-025e0dc6de3f,deli yana,https://play-lh.googleusercontent.com/a/ACg8ocIYRHphzltRAt60DCMDK-XSEPbJJkQwHntK9qPmT-T4lgGiGA=mo,saya kehilangan akses email di sini,1,0,2.91.0,2025-12-12 12:10:20,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-12-12 12:39:58,2.91.0
3f2bfaef-cbd3-4c49-906e-b9f3e11a04d2,Apendianto,https://play-lh.googleusercontent.com/a/ACg8ocIaFvmkeatjAjF0nkHcvsFWv-ZYgPquKE-eW6k13kRDgsMzog=mo,sialan aplikasi brimo. semenjak sistem login kembali pakai verifikasi wajah malah susah. verivikasi wajah gagal terus. udah suruh kedip mata segala malah gagal. mending sistem link aja login kayak dulu lebih enak,1,0,,2025-12-12 12:01:35,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Verifikasi data dilakukan untuk meningkatkan keamanan pengguna aplikasi BRImo. Hal tersebut akan menjadi perhatian bagi kami demi kenyamanan transaksi nasabah. Guna tindak lanjut, mohon kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Vani",2025-12-12 12:42:11,
777f6a1f-0ae6-4b35-b94b-a6fc85d925c3,Denxzy Tzy,https://play-lh.googleusercontent.com/a-/ALV-UjUPBvepZZfrDOwI2IzCBxKCfUOGE4b-bhQ-HP3bWEcAsvmSxkY,"sumpah nih apk kalo ada masalah transaksi pasti dicuekin dibiarin ngomong sama bot nya. katanya transaksinya udh diatasi tp status masih belum proses dan saldo ga terkirim, gimana nihh!!!",1,0,2.91.0,2025-12-12 11:53:29,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Ciska",2025-12-12 12:10:01,2.91.0
1595fc74-4983-4e14-a8e5-604390ad61b7,nur qoyyum,https://play-lh.googleusercontent.com/a-/ALV-UjUFRU-TWWa2JMDDJHOtsgvek4z1NF7PLEeK2EXJYR3Ad7e9kIo,kenapa sekarang brimo gak muncul notifikasi jika ada transaksi masuk versi aplikasi brimo ( bukan notifikasi lewat WhatsApp atau SMS ) semua pengaturan sudah d atur izin kan notifikasi. yg muncul notifikasi hanya jika ada iklan atau promo produk,2,1,,2025-12-12 11:35:54,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Guna tindak lanjut, mohon kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Vani",2025-12-12 12:09:03,
