reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d313553e-b973-4b15-af08-2686310e3539,Mimi Deni,https://play-lh.googleusercontent.com/a/ACg8ocLbSTusuEhvriz_MEqvHALBZiripRnTy5D7MZCoKZq4NqUQcw=mo,"2 Minggu lalu ada kendala transaksi Qris gagal,,tapi uang ke potong sampai saat ini uang belum kembali,,tlong pertanggung jawaban nya untuk BCA",1,0,4.7.6,2025-12-11 08:44:27,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",2025-12-11 09:08:05,4.7.6
d1494923-abc6-4693-b3b4-93ccf54f980b,Qohar Akbar,https://play-lh.googleusercontent.com/a-/ALV-UjXgzqbdlXmbqnco0REZMQtaaY8MC33nQEx7twp-x6cDTZSWH8A,"mau akses bca verifikasi wajahnya susah banget, padahal verifikasi wajah pake gopay, shopepay, semua bisa. masa secanggih perusahaam bca verifikasi wajah aja susah. apa ada solusi lain?",1,0,4.7.6,2025-12-11 08:37:51,"Mohon maaf atas kendalanya. Penambahan verifikasi biometrik pengenalan wajah bagi nasabah yang melakukan aktivasi/penggantian device pada saat proses provisioning masuk ke aplikasi BCA mobile guna keamanan. Mohon pastikan Bapak/Ibu berada di tempat terang, kamera terlihat jelas, posisi wajah berada dalam lingkaran dan data telah sesuai.",2025-12-11 09:05:01,4.7.6
2f771ed5-424a-4360-a2fe-b528410dabd4,Heri kiswanto,https://play-lh.googleusercontent.com/a-/ALV-UjXTt1OW69KqcOEDmT_PIarzY3AXHxZFwfRGZWn84pCXCQPiqNiv,"Aplikasi jembut. lola. nunggu indikator ijo,, lebih sat set dana",1,0,4.7.6,2025-12-11 00:02:43,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil dan tidak ada kendala pada device yang digunakan. Kami sarankan dapat mencoba secara berkala.,2025-12-11 00:16:37,4.7.6
93a5714a-17fe-4ac8-a19d-caa7bd58cf80,Dwika Pratama,https://play-lh.googleusercontent.com/a/ACg8ocK2MsY2Eckxt4DlVf-dZGqGd2LGxJvNH-cptfZsbeTKxfvwJQ=mo,susah untuk qris buruk lemot,1,0,4.6.7,2025-12-10 21:16:18,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil dan tidak ada kendala pada device yang digunakan. Kami sarankan dapat mencoba secara berkala.,2025-12-10 22:02:26,4.6.7
700b63bd-cdfb-4bc7-8d3e-14dddb3f73c9,moh soleh,https://play-lh.googleusercontent.com/a-/ALV-UjUSPAlvrSON_p2iXa1Kr_vuf55fUYRwmM62uTAN0zKXjgoUDz0,tiba Tiba Keluar Terus GK Bisa Login Lagi Susah Buat Login,2,0,,2025-12-10 20:25:31,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil dan tidak ada kendala pada device yang digunakan. Kami sarankan dapat mencoba secara berkala.,2025-12-10 21:03:07,
2792ff75-ef1c-47ba-9942-3dacfcb379e2,Marissa Putri Ayu,https://play-lh.googleusercontent.com/a-/ALV-UjWY6SiBA1zYoWG5QeXgcP6pyTYtZgsYfF30eTzBPmMMPxq8-fGe,"apk nya tolol bngt kalo mau d pake refresh mllu ,nunggu lampu ijo aj Kya ap'n tau bikin malu aj ,suka keluar apk sendri kalo lagi d gunain tolong jngan d perbarui mllu TPI layanannya lemot",1,0,4.7.6,2025-12-10 19:49:32,"Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil dan tidak ada kendala pada device yang digunakan. Untuk update aplikasi dilakukan salah satunya untuk memperbaiki bug dari versi sebelumnya, kami sarankan silakan dilakukan update aplikasinya untuk kenyamanan transaksi ke depannya.",2025-12-10 21:00:02,4.7.6
f9acc4bd-3c15-4b0c-94af-a8e8768294e1,Fatih Uno,https://play-lh.googleusercontent.com/a/ACg8ocK-c7QTbrmjweF-A9aoZQRaR6NLzZyrZcsipo0NevPRuoc9_w=mo,"Males sama verifikasi wajahnya setelah ganti HP, jadi tidak bisa mengakses transaksinya. Saran, sebaiknya proses verifikasi foto dilakukan secara online tapi dengan operator manusia yang selalu sedia disetiap jam kerja sebagai checkernya!!!!",1,0,4.7.6,2025-12-10 19:30:21,Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.,2025-12-10 19:47:53,4.7.6
8e7bff2e-b6ff-4a88-b9ec-8d7ce1fe106b,dielangga dielangga,https://play-lh.googleusercontent.com/a/ACg8ocID7wEmgeXQ_bQPT7-aahsSmPZuTCoD8aWBpNRQlzP3g1st2A=mo,nunggu otp sudah 2jam belum ada,1,0,4.7.6,2025-12-10 19:00:04,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, namun untuk SMS penerimaan kode OTP membutuhkan ketersediaan pulsa. Mohon pastikan tidak menggunakan WiFi, menggunakan koneksi dari nomor HP yang terdaftar (pada slot utama), pastikan jaringan dalam keadaan stabil serta silakan dapat mencoba secara berkala.",2025-12-10 19:04:50,4.7.6
fe1fdf5b-bdaf-4c9e-ba4c-e06e729dd595,Joker 17,https://play-lh.googleusercontent.com/a-/ALV-UjVxSjN7GxFqniI5HpjXfqbKIfTGlKfHdinkcWkz83Gq26WHEdLp,"lemot BCA,dan klo ada Kendala pembayaran pakai qris tidak bisa kembali uang yg sudah hilang kepotong",1,0,,2025-12-10 18:20:22,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan jaringan dalam keadaan stabil dan tidak ada kendala pada device yang digunakan. Perihal kendala QRIS dapat hubungi Halo BCA 1500888 melalui aplikasi haloBCA atau myBCA pada pusat bantuan bebas pulsa.,2025-12-10 19:07:35,
47f3707e-4440-44a5-aa66-8910ade1df69,Puguh Toya,https://play-lh.googleusercontent.com/a-/ALV-UjX82FkAhi25n-WlFDymzY3sxhJNNec7MqSzwH0d-ScNHSmKXYBp,"Habis upgrade kok terasa lemot yah aplikasi bca mobile nya, jaringan sangat bagus dan sinyal full 4G LTE, respon bca tidak memuaskan pelanggan",1,0,4.7.6,2025-12-10 17:08:50,Mohon maaf atas ketidaknyamanan Bapak/Ibu. Mohon pastikan juga tidak ada kendala pada device yang digunakan. Kami sarankan dapat mencoba secara berkala.,2025-12-10 18:03:16,4.7.6
6bdf6607-00be-4a14-b483-6a07083ceb21,Aip Syaripudin,https://play-lh.googleusercontent.com/a-/ALV-UjXl8rF7QQgjHqvlXmLgxHPKcWazvJj80IaGk-1Nnb-czNopaSEW,parah bos...ketika mau transfer seakan tidak ada sinyal..gak bisa masuk..Bca mobil segeralah perbaiki,1,0,4.7.6,2025-12-10 16:36:19,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu. Mohon pastikan koneksi jaringan stabil saat ingin menggunakan aplikasi BCA mobile. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau lalu coba transaksi kembali.",2025-12-10 16:49:08,4.7.6
5c3bc1b4-b057-4032-9054-9cbdc701bd5d,Gema Satrio Widodo,https://play-lh.googleusercontent.com/a/ACg8ocKyjyE5PYIvdHGKu3EuKcwVvybxuwNmI5vM9tethgn36-t2UA=mo,lagi bug kah bca gabisa dibuka?,1,0,4.7.6,2025-12-10 12:32:42,Mohon maaf atas kendala yang Bapak/Ibu alami. Saat ini tidak ada kendala penggunaan fasilitas m-BCA dan dalam keadaan normal. Mohon memastikan jaringan dalam kondisi stabil dan mencoba secara berkala.,2025-12-10 12:51:58,4.7.6
a2301b59-2e1c-444d-ace1-225ecc516bcd,Aca Darsa,https://play-lh.googleusercontent.com/a-/ALV-UjXtQl7hLXUGt9KKwzmZxKNnvZXOBvwZLVUurDRl4_nVzdnAqM0,"apliksi ini tdk ada notipikasi transaksi sma customernya,,,kya bnk yg lain,,,tlong di perbaiki,,soalnya persan sya kmrin saldo sya ada ps di lhat gda sbagian,,,klo ada notipikasi transaksi kn lbih baik dn mnguntungkan ke 2 blh pihak,,,,",1,0,4.7.6,2025-12-10 12:12:26,"Mohon maaf atas ketidaknyamanan Bapak/Ibu. Terkait notifikasi di aplikasi BCA mobile untuk transaksi transfer dari sesama Rekening BCA maupun bank lain tidak terdapat notifikasi, kecuali transaksi dana masuk dari bank lain dengan transaksi transfer menggunakan layanan BI Fast maka Bapak/Ibu akan mendapatkan notifikasi di aplikasi BCA mobile.",2025-12-10 12:45:31,4.7.6
ba49a754-9ae6-473f-9700-d640781034e8,Sudarni 175,https://play-lh.googleusercontent.com/a-/ALV-UjWM88fA-FnEdnj_X-FBcPIt9qzfOTrPilKXyLO2e6q9-E_Juxk,knapa ada tulisan silahkan hubungi hallo bca,1,0,,2025-12-10 11:02:20,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2025-12-10 11:27:56,
723f95f4-5dc5-44d8-a716-4996289b93bc,Renno Enno,https://play-lh.googleusercontent.com/a/ACg8ocKB6g-hDQkUc04HH2wt7C5nkiTF-TBzrquKpAbGrF6pQxWSug=mo,setelah di update malahan lempot buka mbengking apa lagi pas mau pake QR loding trus bikin kesel,1,0,4.7.6,2025-12-10 10:58:42,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu. Mohon pastikan koneksi jaringan stabil saat ingin menggunakan aplikasi BCA mobile dan ruang penyimpanan di perangkat yang dipergunakan mencukupi. Kami sarankan juga restart HP terlebih dahulu dan Bapak/Ibu dapat mencoba mengakses kembali secara berkala.
",2025-12-10 11:27:55,4.7.6
71d8f8cd-83e4-44f7-b533-7c0d921c0d01,S Suryati,https://play-lh.googleusercontent.com/a/ACg8ocKUqLo8x3wa5roUZS_gAJwjNvK6rmFO4g-PllZS__ewq5Iekw=mo,"sy mbca lovers, tapi skrg makin lemot indikatornya merah mulu, lemotttt, mau transaksi qris/transfer jd lamaa, jadi bikin kesal. ga nyaman. abis di jebol ya? upgrade antivirus.? enakan M-banking bank sebelah cpet. kalau sdh normal sy rubah bintang nya ke lima 5",1,0,4.7.6,2025-12-10 08:05:43,"Mohon maaf atas ketidaknyamanannya. Apabila lampu indikator berwarna merah maka mohon Bapak/Ibu restart HP dan coba kembali serta pastikan koneksi internet tetap stabil. Jika masih mengalami kendala, silakan mengaktifkan Mode Pesawat di HP yg digunakan 20-30 detik, kemudian non aktifkan dan tunggu beberapa saat agar lampu indikator berwarna hijau.",2025-12-10 08:32:57,4.7.6
64269483-dfd6-477d-84be-126a4c225ccc,Ikrom Maulana,https://play-lh.googleusercontent.com/a/ACg8ocLYxUrTsrQf0NeOgeXWCXJOQUPqMZtMcpS8VjPuXOKwWFRYfg=mo,"tolong dong kenapa saya pas buka rekening baru selalu gagal ada tulisan transaksi gagal terus menerus, knp yh ka.",2,0,4.7.6,2025-12-10 06:08:22,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",2025-12-10 08:32:53,4.7.6
42259a7d-ef56-4a51-b427-8f02f7cc008a,Alvin Falikhis,https://play-lh.googleusercontent.com/a-/ALV-UjVLDt2jshS4_SVg4oYF2_qZ3BRXDayYY-UQDX0mNo-xaVefpqo,aplikasi ga jelas jir,1,0,4.7.6,2025-12-10 00:24:34,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",2025-12-10 01:58:36,4.7.6
